COMPONENTE,AUTOVALOR,VARIANCIA_EXPLICADA_PCT,VARIANCIA_ACUMULADA_PCT
PC1,3.6894633693607393,50.67944188682332,50.67944188682332
PC2,1.9312762985932685,26.528520585072357,77.20796247189567
PC3,0.7120933181516061,9.781501622961619,86.9894640948573
PC4,0.40074709179898654,5.504767744491571,92.49423183934886
PC5,0.3582834493269943,4.921475952293876,97.41570779164273
PC6,0.1795366572201264,2.4661628739028343,99.88187066554556
PC7,0.008599815548282114,0.1181293344544246,99.99999999999999
